addressCity,addressCountry,addressState,addressStreet,connections,email,eventDate,eventId,eventName,firstName,lastName,orgName,phone,sector,socialLink,eventType,participantRole,medicalSpecialty
Atlanta,UNITED STATES,Vijay,"80, Health Street","[{""connectionOrg"": ""Rural Care Initiative 8"", ""connectionType"": ""Funding / partnership"", ""otherText"": """"}, {""connectionOrg"": ""Rural Care Initiative 128"", ""connectionType"": ""Shared info / resources"", ""otherText"": """"}]",aarav.sharma1788yahoo.com,11/14/2025,EVT-MED-2025-001,Community Medical Camp 2025,Aarav,Sharma,Public Health Mission 145,6348938494,Community,https://linkedin.com/in/aarav-sharma-1788,Medical camp,Nurse,Orthopedics
OKKAJ,INDIA,PLEASE SELECT ST,"82, Health Street",[],sana.reddy1789@srmist.in.edu,11/16/2025,EVT-MED-2025-001,Community Medical Camp 2025,SANA,R,Regional Health Trust 76,6352137227,Business,LINK,Medical camp,Volunteer,Orthopedics
Chennai,INDIA,Tamil Nadu,"67, Health Street",[],meera.singh1790@iu.edu,11/16/2025,EVT-MED-2025-001,Community Medical Camp 2025,Meera,Singh,Regional Health Trust 65,6373239727,Community,https://linkedin.com/in/meera-singh-1790,Medical camp,Nurse,Cardiology
Mumbai,INDIA,Maharashtra,"160, Health Street","[{""connectionOrg"": ""Community Medical Foundation 110"", ""connectionType"": ""Reconnected / existing relationship"", ""otherText"": """"}, {""connectionOrg"": ""Public Health Mission 73"", ""connectionType"": ""Reconnected / existing relationship"", ""otherText"": """"}]",meera.patel1791@quantiphi.com,11/14/2025,EVT-MED-2025-001,Community Medical Camp 2025,Meera,Patel,Rural Care Initiative 86,6374298270,Community,https://linkedin.com/in/meera-patel-1791,Medical camp,Volunteer,General
Los Angeles,UNITED STATES,Nowhere,"144, Health Street",[],vikram.sharma1792@google.com,11/14/2025,EVT-MED-2025-001,Community Medical Camp 2025,Vikram,Sharma,Rural Care Initiative 167,6320713379,Community,https://linkedin.com/in/vikram-sharma-1792,Medical camp,Volunteer,General
Bengaluru,INDIA,Karnataka,"76, Health Street","[{""connectionOrg"": ""Regional Health Trust 12"", ""connectionType"": ""Referral / introduced"", ""otherText"": """"}]",priya.reddy1793yahoo.com,11/14/2025,EVT-MED-2025-001,Community Medical Camp 2025,Priya,Reddy,Urban Wellness Center 3,6350165195,Community,https://linkedin.com/in/priya-reddy-1793,Medical camp,Organizer,Cardiology
Hyderabad,INDIA,Telangana,"126, Health Street",[],ananya.nguyen1794@srmist.in.edu,11/13/2025,EVT-MED-2025-001,Community Medical Camp 2025,Ananya,Nguyen,Public Health Mission 106,6338719476,Other,https://linkedin.com/in/ananya-nguyen-1794,Medical camp,Volunteer,Dermatology
BLOOMINGTON,UNITED STATES,INDIANA,"42, Health Street",[],alex.nair1795@iu.edu,11/13/2025,EVT-MED-2025-001,Community Medical Camp 2025,Alex,Nair,Public Health Mission 160,6375228497,Other,https://linkedin.com/in/alex-nair-1795,Medical camp,Doctor,General
Seattle,UNITED STATES,Washington,"96, Health Street",[],priya.gupta1796@amazon.com,11/15/2025,EVT-MED-2025-001,Community Medical Camp 2025,Priya,Gupta,Urban Wellness Center 92,6397098984,Business,https://linkedin.com/in/priya-gupta-1796,Medical camp,Patient,General
Hyderabad,INDIA,Telangana,"138, Health Street","[{""connectionOrg"": ""Regional Health Trust 105"", ""connectionType"": ""Other"", ""otherText"": """"}]",sahil.patel1797@google.com,11/13/2025,EVT-MED-2025-001,Community Medical Camp 2025,Sahil,Patel,Regional Health Trust 59,6361037035,Community,https://linkedin.com/in/sahil-patel-1797,Medical camp,Volunteer,Cardiology
Bengaluru,INDIA,Karnataka,"27, Health Street","[{""connectionOrg"": ""CareReach Initiative"", ""connectionType"": ""Met for the first time"", ""otherText"": """"}, {""connectionOrg"": ""HealthyFuture Foundation"", ""connectionType"": ""Referral / introduced"", ""otherText"": """"}]",michael.nair1798@iu.edu,11/15/2025,EVT-MED-2025-001,Community Medical Camp 2025,Michael,Nair,Community Medical Foundation 96,6319926992,Other,https://linkedin.com/in/michael-nair-1798,Medical camp,Doctor,Pediatrics
Los Vagas,UNITED STATES,Somewhere,"190, Health Street","[{""connectionOrg"": ""Community Medical Foundation 34"", ""connectionType"": ""Met for the first time"", ""otherText"": """"}, {""connectionOrg"": ""Rural Care Initiative 92"", ""connectionType"": ""Met for the first time"", ""otherText"": """"}]",dylan.nair1799@iu.edu,11/13/2025,EVT-MED-2025-001,Community Medical Camp 2025,Dylan,Nair,Regional Health Trust 2,6380431737,Non-profit,https://linkedin.com/in/dylan-nair-1799,Medical camp,Volunteer,Orthopedics
Los Vagas,UNITED STATES,Somewhere,"5, Health Street","[{""connectionOrg"": ""Regional Health Trust 4"", ""connectionType"": ""Reconnected / existing relationship"", ""otherText"": """"}, {""connectionOrg"": ""Regional Health Trust 19"", ""connectionType"": ""Other"", ""otherText"": """"}]",luis.nguyen1800@srmist.in.edu,11/15/2025,EVT-MED-2025-001,Community Medical Camp 2025,Luis,Nguyen,WellWay Foundation,6373217292,Education,https://linkedin.com/in/luis-nguyen-1800,Medical camp,Organizer,Cardiology
Bengaluru,INDIA,Karnataka,"39, Health Street","[{""connectionOrg"": ""Urban Wellness Center 141"", ""connectionType"": ""Funding / partnership"", ""otherText"": """"}, {""connectionOrg"": ""HealthWorks Collective"", ""connectionType"": ""Met for the first time"", ""otherText"": """"}]",prachi.iyer1801@srmist.in.edu,11/13/2025,EVT-MED-2025-001,Community Medical Camp 2025,Prachi,Iyer,Urban Wellness Center 81,6365865945,Non-profit,https://linkedin.com/in/prachi-iyer-1801,Medical camp,Nurse,Orthopedics
Hyderabad,INDIA,Telangana,"60, Health Street","[{""connectionOrg"": ""WellPath Health Services"", ""connectionType"": ""Reconnected / existing relationship"", ""otherText"": """"}]",michael.nair1802@amazon.com,11/15/2025,EVT-MED-2025-001,Community Medical Camp 2025,Michael,Nair,Community Medical Foundation 155,6341960952,Business,https://linkedin.com/in/michael-nair-1802,Medical camp,Nurse,Cardiology
BLOOMINGTON,UNITED STATES,INDIANA,"157, Health Street",[],sahil.reddy1803yahoo.com,11/13/2025,EVT-MED-2025-001,Community Medical Camp 2025,Sahil,Reddy,Community Medical Foundation 54,6309858652,Education,https://linkedin.com/in/sahil-reddy-1803,Medical camp,Doctor,Pediatrics
Atlanta,UNITED STATES,Vijay,"49, Health Street","[{""connectionOrg"": ""GreenCross Health Initiative"", ""connectionType"": ""Referral / introduced"", ""otherText"": """"}]",luis.iyer1804@google.com,11/15/2025,EVT-MED-2025-001,Community Medical Camp 2025,Luis,Iyer,Rural Care Initiative 18,6350927106,Community,https://linkedin.com/in/luis-iyer-1804,Medical camp,Organizer,General
Seattle,UNITED STATES,Washington,"181, Health Street","[{""connectionOrg"": ""Public Health Mission 109"", ""connectionType"": ""Reconnected / existing relationship"", ""otherText"": """"}, {""connectionOrg"": ""Regional Health Trust 90"", ""connectionType"": ""Met for the first time"", ""otherText"": """"}]",dylan.gupta1805@google.com,11/15/2025,EVT-MED-2025-001,Community Medical Camp 2025,Dylan,Gupta,Rural Care Initiative 108,6359702008,Other,https://linkedin.com/in/dylan-gupta-1805,Medical camp,Patient,Orthopedics
Pune,INDIA,Maharashtra,"142, Health Street","[{""connectionOrg"": ""Urban Wellness Center 151"", ""connectionType"": ""Referral / introduced"", ""otherText"": """"}]",ananya.nguyen1806yahoo.com,11/12/2025,EVT-MED-2025-001,Community Medical Camp 2025,Ananya,Nguyen,Urban Wellness Center 129,6330407554,Business,https://linkedin.com/in/ananya-nguyen-1806,Medical camp,Patient,Dermatology
Delhi,INDIA,Delhi,"62, Health Street","[{""connectionOrg"": ""Regional Health Trust 36"", ""connectionType"": ""Shared info / resources"", ""otherText"": """"}, {""connectionOrg"": ""Public Health Mission 159"", ""connectionType"": ""Funding / partnership"", ""otherText"": """"}]",aarav.deshmukh1807@amazon.com,11/13/2025,EVT-MED-2025-001,Community Medical Camp 2025,Aarav,Deshmukh,Regional Health Trust 193,6325193630,Business,https://linkedin.com/in/aarav-deshmukh-1807,Medical camp,Doctor,Dermatology
Los Angeles,UNITED STATES,Nowhere,"6, Health Street","[{""connectionOrg"": ""Urban Wellness Center 149"", ""connectionType"": ""Shared info / resources"", ""otherText"": """"}, {""connectionOrg"": ""Regional Health Trust 173"", ""connectionType"": ""Other"", ""otherText"": """"}]",nithya.singh1808@gmail.com,11/13/2025,EVT-MED-2025-001,Community Medical Camp 2025,Nithya,Singh,Community Medical Foundation 71,6368119075,Other,https://linkedin.com/in/nithya-singh-1808,Medical camp,Volunteer,General
Mumbai,INDIA,Maharashtra,"122, Health Street","[{""connectionOrg"": ""Urban Wellness Center 100"", ""connectionType"": ""Funding / partnership"", ""otherText"": """"}, {""connectionOrg"": ""Regional Health Trust 30"", ""connectionType"": ""Reconnected / existing relationship"", ""otherText"": """"}]",nithya.verma1809@google.com,11/14/2025,EVT-MED-2025-001,Community Medical Camp 2025,Nithya,Verma,Urban Wellness Center 90,6310421090,Non-profit,https://linkedin.com/in/nithya-verma-1809,Medical camp,Organizer,Dermatology
Los Vagas,UNITED STATES,Somewhere,"71, Health Street","[{""connectionOrg"": ""Rural Care Initiative 139"", ""connectionType"": ""Shared info / resources"", ""otherText"": """"}]",rohan.sharma1810@amazon.com,11/16/2025,EVT-MED-2025-001,Community Medical Camp 2025,Rohan,Sharma,Rural Care Initiative 131,6399731892,Business,https://linkedin.com/in/rohan-sharma-1810,Medical camp,Patient,Dermatology
Bengaluru,INDIA,Karnataka,"126, Health Street",[],kunal.singh1811@gmail.com,11/15/2025,EVT-MED-2025-001,Community Medical Camp 2025,Kunal,Singh,Community Medical Foundation 32,6390706037,Community,https://linkedin.com/in/kunal-singh-1811,Medical camp,Doctor,Dermatology
Los Angeles,UNITED STATES,Nowhere,"69, Health Street","[{""connectionOrg"": ""Community Medical Foundation 134"", ""connectionType"": ""Shared info / resources"", ""otherText"": """"}]",priya.jones1812@iu.edu,11/12/2025,EVT-MED-2025-001,Community Medical Camp 2025,Priya,Jones,Regional Health Trust 24,6301957564,Business,https://linkedin.com/in/priya-jones-1812,Medical camp,Organizer,General
Los Angeles,UNITED STATES,Nowhere,"90, Health Street",[],luis.deshmukh1813@gmail.com,11/14/2025,EVT-MED-2025-001,Community Medical Camp 2025,Luis,Deshmukh,Rural Care Initiative 40,6364713860,Community,https://linkedin.com/in/luis-deshmukh-1813,Medical camp,Nurse,Orthopedics
OKKAJ,INDIA,PLEASE SELECT ST,"170, Health Street","[{""connectionOrg"": ""Urban Wellness Center 157"", ""connectionType"": ""Funding / partnership"", ""otherText"": """"}, {""connectionOrg"": ""OpenHands Health Trust"", ""connectionType"": ""Referral / introduced"", ""otherText"": """"}]",meera.reddy1814yahoo.com,11/15/2025,EVT-MED-2025-001,Community Medical Camp 2025,MEERA,R,Urban Wellness Center 92,6348370143,Education,LINK,Medical camp,Doctor,Cardiology
Bengaluru,INDIA,Karnataka,"109, Health Street","[{""connectionOrg"": ""Community Medical Foundation 50"", ""connectionType"": ""Shared info / resources"", ""otherText"": """"}, {""connectionOrg"": ""Community Medical Foundation 27"", ""connectionType"": ""Funding / partnership"", ""otherText"": """"}]",aarav.nair1815@gmail.com,11/13/2025,EVT-MED-2025-001,Community Medical Camp 2025,Aarav,Nair,Rural Care Initiative 136,6392460690,Community,https://linkedin.com/in/aarav-nair-1815,Medical camp,Volunteer,Cardiology
Delhi,INDIA,Delhi,"105, Health Street",[],dylan.jones1816@srmist.in.edu,11/16/2025,EVT-MED-2025-001,Community Medical Camp 2025,Dylan,Jones,OpenHealth Initiative,6354601387,Government,https://linkedin.com/in/dylan-jones-1816,Medical camp,Volunteer,Dermatology
Chennai,INDIA,Tamil Nadu,"120, Health Street","[{""connectionOrg"": ""Rural Care Initiative 163"", ""connectionType"": ""Met for the first time"", ""otherText"": """"}, {""connectionOrg"": ""Community Medical Foundation 184"", ""connectionType"": ""Referral / introduced"", ""otherText"": """"}]",ananya.sharma1817yahoo.com,11/14/2025,EVT-MED-2025-001,Community Medical Camp 2025,Ananya,Sharma,Community Medical Foundation 136,6381154826,Community,https://linkedin.com/in/ananya-sharma-1817,Medical camp,Doctor,Cardiology
Delhi,INDIA,Delhi,"26, Health Street","[{""connectionOrg"": ""Regional Health Trust 169"", ""connectionType"": ""Other"", ""otherText"": """"}]",michael.patel1818@google.com,11/14/2025,EVT-MED-2025-001,Community Medical Camp 2025,Michael,Patel,Regional Health Trust 120,6390808964,Non-profit,https://linkedin.com/in/michael-patel-1818,Medical camp,Volunteer,Dermatology
Hyderabad,INDIA,Telangana,"133, Health Street","[{""connectionOrg"": ""BrightFuture Wellness"", ""connectionType"": ""Shared info / resources"", ""otherText"": """"}]",vikram.reddy1819@amazon.com,11/13/2025,EVT-MED-2025-001,Community Medical Camp 2025,Vikram,Reddy,Rural Care Initiative 56,6336222700,Community,https://linkedin.com/in/vikram-reddy-1819,Medical camp,Nurse,Pediatrics
Chennai,INDIA,Tamil Nadu,"78, Health Street","[{""connectionOrg"": ""Regional Health Trust 170"", ""connectionType"": ""Referral / introduced"", ""otherText"": """"}, {""connectionOrg"": ""Public Health Mission 104"", ""connectionType"": ""Funding / partnership"", ""otherText"": """"}]",sahil.deshmukh1820@iu.edu,11/13/2025,EVT-MED-2025-001,Community Medical Camp 2025,Sahil,Deshmukh,Urban Wellness Center 35,6361227775,Education,https://linkedin.com/in/sahil-deshmukh-1820,Medical camp,Organizer,Dermatology
OKKAJ,INDIA,PLEASE SELECT ST,"40, Health Street","[{""connectionOrg"": ""Rural Care Initiative 43"", ""connectionType"": ""Reconnected / existing relationship"", ""otherText"": """"}]",alex.patel1821yahoo.com,11/16/2025,EVT-MED-2025-001,Community Medical Camp 2025,ALEX,P,Urban Wellness Center 87,6329365639,Government,LINK,Medical camp,Patient,Pediatrics
Mumbai,INDIA,Maharashtra,"101, Health Street","[{""connectionOrg"": ""Public Health Mission 102"", ""connectionType"": ""Met for the first time"", ""otherText"": """"}, {""connectionOrg"": ""Urban Wellness Center 63"", ""connectionType"": ""Met for the first time"", ""otherText"": """"}]",ananya.khan1822@srmist.in.edu,11/12/2025,EVT-MED-2025-001,Community Medical Camp 2025,Ananya,Khan,Community Medical Foundation 175,6378622971,Government,https://linkedin.com/in/ananya-khan-1822,Medical camp,Doctor,Cardiology
Bengaluru,INDIA,Karnataka,"171, Health Street",[],ananya.deshmukh1823@gmail.com,11/15/2025,EVT-MED-2025-001,Community Medical Camp 2025,Ananya,Deshmukh,Community Medical Foundation 30,6358332591,Business,https://linkedin.com/in/ananya-deshmukh-1823,Medical camp,Doctor,Orthopedics
BLOOMINGTON,UNITED STATES,INDIANA,"174, Health Street",[],aarav.deshmukh1824@iu.edu,11/13/2025,EVT-MED-2025-001,Community Medical Camp 2025,Aarav,Deshmukh,Regional Health Trust 18,6320594784,Business,https://linkedin.com/in/aarav-deshmukh-1824,Medical camp,Volunteer,Dermatology
Bengaluru,INDIA,Karnataka,"6, Health Street","[{""connectionOrg"": ""Regional Health Trust 18"", ""connectionType"": ""Referral / introduced"", ""otherText"": """"}, {""connectionOrg"": ""Regional Health Trust 95"", ""connectionType"": ""Funding / partnership"", ""otherText"": """"}]",sana.nair1825@iu.edu,11/15/2025,EVT-MED-2025-001,Community Medical Camp 2025,Sana,Nair,Urban Wellness Center 163,6370453210,Education,https://linkedin.com/in/sana-nair-1825,Medical camp,Organizer,Orthopedics
Seattle,UNITED STATES,Washington,"28, Health Street",[],meera.iyer1826@quantiphi.com,11/16/2025,EVT-MED-2025-001,Community Medical Camp 2025,Meera,Iyer,Urban Wellness Center 23,6344938364,Other,https://linkedin.com/in/meera-iyer-1826,Medical camp,Nurse,Cardiology
Pune,INDIA,Maharashtra,"74, Health Street","[{""connectionOrg"": ""Community Medical Foundation 185"", ""connectionType"": ""Referral / introduced"", ""otherText"": """"}]",vikram.verma1827@gmail.com,11/15/2025,EVT-MED-2025-001,Community Medical Camp 2025,Vikram,Verma,Urban Wellness Center 154,6314683079,Government,https://linkedin.com/in/vikram-verma-1827,Medical camp,Patient,Dermatology
BLOOMINGTON,UNITED STATES,INDIANA,"63, Health Street",[],meera.garcia1828@srmist.in.edu,11/16/2025,EVT-MED-2025-001,Community Medical Camp 2025,Meera,Garcia,Urban Wellness Center 171,6309195877,Other,https://linkedin.com/in/meera-garcia-1828,Medical camp,Patient,General
Los Angeles,UNITED STATES,Nowhere,"119, Health Street",[],sana.iyer1829@iu.edu,11/12/2025,EVT-MED-2025-001,Community Medical Camp 2025,Sana,Iyer,Regional Health Trust 112,6387930733,Business,https://linkedin.com/in/sana-iyer-1829,Medical camp,Organizer,Dermatology
Pune,INDIA,Maharashtra,"65, Health Street","[{""connectionOrg"": ""Regional Health Trust 5"", ""connectionType"": ""Met for the first time"", ""otherText"": """"}, {""connectionOrg"": ""LifeLine Community Health"", ""connectionType"": ""Reconnected / existing relationship"", ""otherText"": """"}]",nithya.jones1830@quantiphi.com,11/14/2025,EVT-MED-2025-001,Community Medical Camp 2025,Nithya,Jones,Regional Health Trust 154,6354204370,Other,https://linkedin.com/in/nithya-jones-1830,Medical camp,Doctor,Cardiology
Hyderabad,INDIA,Telangana,"32, Health Street","[{""connectionOrg"": ""Urban Wellness Center 30"", ""connectionType"": ""Other"", ""otherText"": """"}]",alex.khan1831@google.com,11/14/2025,EVT-MED-2025-001,Community Medical Camp 2025,Alex,Khan,Eastern Hope Initiative,6387549040,Business,https://linkedin.com/in/alex-khan-1831,Medical camp,Doctor,Pediatrics
Hyderabad,INDIA,Telangana,"118, Health Street","[{""connectionOrg"": ""Public Health Mission 71"", ""connectionType"": ""Reconnected / existing relationship"", ""otherText"": """"}]",prachi.singh1832@srmist.in.edu,11/14/2025,EVT-MED-2025-001,Community Medical Camp 2025,Prachi,Singh,Rural Care Initiative 133,6361985898,Education,https://linkedin.com/in/prachi-singh-1832,Medical camp,Doctor,General
Delhi,INDIA,Delhi,"168, Health Street",[],michael.sharma1833@srmist.in.edu,11/13/2025,EVT-MED-2025-001,Community Medical Camp 2025,Michael,Sharma,WellSpring Clinics,6318153242,Government,https://linkedin.com/in/michael-sharma-1833,Medical camp,Nurse,Cardiology
